include	status	name	cat	variants	flags	replaces	near	source_title	url
y	new	British Army 0000s RAMC Mess Dress Jacket	Jackets / Shirts	1	date-unknown			British Army Mess Dress Jacket - RAMC - Large	https://lambrino.co.uk/products/british-army-mess-dress-jacket-1
y	new	British Army 0000s RAMC Old No.2 Olive Green Dress Jacket	Jackets / Shirts	1	date-unknown			British Army Old Pattern No. 2 Olive Green Dress Jacket - RAMC - Large	https://lambrino.co.uk/products/british-army-old-pattern-no-2-olive-green-dress-jacket-ramc
y	new	British Army 0000s RAMC Women's No.6 Tropical Dress Jacket	Jackets / Shirts	1	date-unknown			British Army Women's No. 6 Tropical Dress Jacket - RAMC - Small 170/92	https://lambrino.co.uk/products/british-army-no-6-tropical-dress-jacket-ramc
y	new	British Army 0000s RAPC 1980 No.2 Olive Green Dress Jacket	Jackets / Shirts	1	date-unknown			British Army 1980 Pattern No. 2 Olive Green Dress Jacket - RAPC - Large 180/112	https://lambrino.co.uk/products/british-army-old-pattern-no-2-olive-green-dress-jacket-rapc
y	new	British Army 0000s RAPTC 1980 No.2 Olive Green Dress Jacket	Jackets / Shirts	1	date-unknown			British Army 1980 Pattern No. 2 Olive Green Dress Jacket - RAPTC - Medium	https://lambrino.co.uk/products/british-army-1980-pattern-no-2-olive-green-dress-jacket-raptc
y	new	British Army 0000s RAVC 1980 No.2 Olive Green Dress Jacket	Jackets / Shirts	2	date-unknown			British Army 1980 Pattern No. 2 Olive Green Dress Jacket - RAVC - Large 172/114	https://lambrino.co.uk/products/british-army-1980-pattern-no-2-olive-green-dress-jacket-ravc-1
y	new	British Army 0000s RAVC No.2 FAD Dress Jacket	Jackets / Shirts	1	date-unknown			British Army No. 2 FAD Dress Jacket - RAVC - Medium 182/96	https://lambrino.co.uk/products/british-army-no-2-fad-dress-jacket-ravc
y	new	British Army 0000s RAVC Women's 1980 No.2 Olive Green Dress Jacket	Jackets / Shirts	1	date-unknown			British Army Women's 1980 Pattern No. 2 Olive Green Dress Jacket - RAVC - Medium 178/96	https://lambrino.co.uk/products/british-army-womens-1980-pattern-no-2-olive-green-dress-jacket-ravc
y	new	British Army 0000s RAVC Women's No.2 FAD Dress Jacket	Jackets / Shirts	2	date-unknown			British Army Women's No. 2 FAD Dress Jacket - RAVC - Medium 162/92	https://lambrino.co.uk/products/british-army-womens-no-2-fad-dress-jacket-ravc-1
y	new	British Army 0000s RCAF Footguards Wool Greatcoat	Jackets / Shirts	1	date-unknown			British Army Footguards Wool Greatcoat - RCAF - Large	https://lambrino.co.uk/products/british-army-footguards-wool-greatcoat-2
y	new	British Army 0000s REME 1980 No.2 Olive Green Dress Jacket	Jackets / Shirts	8	date-unknown			British Army 1980 Pattern No. 2 Olive Green Dress Jacket - REME - Medium	https://lambrino.co.uk/products/british-army-1980-pattern-no-2-olive-green-dress-jacket-reme-7
y	new	British Army 0000s REME 1980 Women's No.2 Olive Green Dress Jacket	Jackets / Shirts	1	date-unknown			British Army 1980 Pattern Women's No. 2 Olive Green Dress Jacket - REME - Small 162/96	https://lambrino.co.uk/products/british-army-1980-pattern-womens-no-2-olive-green-dress-jacket-reme
y	new	British Army 0000s REME Khaki Wool Greatcoat	Jackets / Shirts	1	date-unknown			British Army Khaki Wool Greatcoat - REME - Large	https://lambrino.co.uk/products/british-army-khaki-wool-greatcoat-reme
y	new	British Army 0000s REME Mess Dress Waistcoat	Jackets / Shirts	1	date-unknown			British Army Mess Dress Waistcoat - REME - Medium	https://lambrino.co.uk/products/british-army-mess-dress-waistcoat-reme
y	new	British Army 0000s REME No.1 Dress Jacket	Jackets / Shirts	1	date-unknown			British Army No. 1 Dress Jacket - REME - Large	https://lambrino.co.uk/products/british-army-no-1-dress-reme-jacket
y	new	British Army 0000s REME No.2 Brown Dress Jacket	Jackets / Shirts	2	date-unknown			British Army No. 2 Brown Dress Jacket - REME - Medium 176/104	https://lambrino.co.uk/products/british-army-no-2-brown-dress-jacket-reme-1
y	new	British Army 0000s REME No.2 Dress Jacket	Jackets / Shirts	2	date-unknown			British Army No. 2 Dress Jacket - REME - Large 182/112	https://lambrino.co.uk/products/british-army-no-2-dress-jacket-reme
y	new	British Army 0000s REME No.2 Dress Khaki Jacket	Jackets / Shirts	2	date-unknown			British Army No. 2 Dress Khaki Jacket - REME - Medium 182/100	https://lambrino.co.uk/products/british-army-no-2-dress-khaki-jacket-reme
y	new	British Army 0000s REME No.2 FAD Dress Jacket	Jackets / Shirts	11	date-unknown			British Army No. 2 FAD Dress Jacket - REME - Medium 182/96	https://lambrino.co.uk/products/british-army-no-2-fad-dress-jacket-reme-10
y	new	British Army 0000s RHG 1st D Bandmans and Trumpeter Blues Royals Tunic	Jackets / Shirts	1	date-unknown			British Army Blues & Royals Tunic - RHG 1st D Bandmans and Trumpeter - Small	https://lambrino.co.uk/products/british-army-blues-royals-tunic-bandmans-and-trumpeter-1
y	new	British Army 0000s RLC 1980 No.2 Olive Green Dress Jacket	Jackets / Shirts	11	date-unknown			British Army 1980 Pattern No. 2 Olive Green Dress Jacket - RLC - Medium 182/100	https://lambrino.co.uk/products/british-army-1980-pattern-no-2-olive-green-dress-jacket-rlc-7
y	new	British Army 0000s RLC No.2 Dress Olive Green Jacket	Jackets / Shirts	1	date-unknown			British Army No. 2 Dress Olive Green Jacket - RLC - Medium	https://lambrino.co.uk/products/british-army-no-2-dress-olive-green-jacket-rlc
y	new	British Army 0000s RLC No.2 FAD Dress Jacket	Jackets / Shirts	5	date-unknown			British Army No.2 FAD Dress Jacket - RLC - Large 182/104	https://lambrino.co.uk/products/british-army-no-2-fad-dress-jacket-rlc-3
y	new	British Army 0000s RLC No.2 FAD Dress with Jacket	Jackets / Shirts	1	date-unknown			British Army No.2 FAD Dress Jacket w/ Belt - RLC - Medium 164/100	https://lambrino.co.uk/products/british-army-no-2-fad-dress-jacket-rlc-5
y	new	British Army 0000s RLC No.6 Tropical Dress Women's Jacket	Jackets / Shirts	1	date-unknown			British Army No. 6 Tropical Dress Women's Jacket - RLC - Small 162/96	https://lambrino.co.uk/products/british-army-no-6-tropical-dress-womens-jacket-rlc
y	new	British Army 0000s RLC Old No.2 Khaki Green Dress Jacket	Jackets / Shirts	1	date-unknown			British Army Old Pattern No. 2 Khaki Green Dress Jacket - RLC - Medium	https://lambrino.co.uk/products/british-army-old-pattern-no-2-khaki-green-dress-jacket-10
y	new	British Army 0000s RLC Women's No.2 FAD Dress Jacket	Jackets / Shirts	1	date-unknown			British Army Women's No. 2 FAD Dress Jacket - RLC - Medium	https://lambrino.co.uk/products/british-army-womens-no-2-fad-dress-jacket-rlc
y	new	British Army 0000s RMAS No.1 Dress Jacket	Jackets / Shirts	1	date-unknown			British Army No. 1 Dress Jacket - RMAS - Medium	https://lambrino.co.uk/products/british-army-no-1-dress-jacket-rmas
y	new	British Army 0000s Reversible Thermal Olive Green Tan Quilted Jacket	Jackets / Shirts	12	date-unknown			British Army Reversible Thermal Olive Green / Tan Quilted Jacket - Large	https://lambrino.co.uk/products/british-army-reversible-thermal-olive-green-tan-quilted-jacket-2
y	new	British Army 0000s Rifles Olive Green Jumper	Jackets / Shirts	1	date-unknown			British Army Olive Green Pullover Jumper - Rifles - Large 106cm	https://lambrino.co.uk/products/british-army-olive-green-pullover-jumper-large-106cm-1
y	new	British Army 0000s Rifles Regiment 1980 No.2 Olive Green Dress Jacket	Jackets / Shirts	4	date-unknown			British Army 1980 Pattern No. 2 Olive Green Dress Jacket - Rifles Regiment - Medium 170/96	https://lambrino.co.uk/products/british-army-1980-pattern-no-2-olive-green-dress-jacket-rifles-regiment-2
y	new	British Army 0000s Rifles Regiment No.2 FAD Dress Jacket	Jackets / Shirts	9	date-unknown			British Army Womens No.2 FAD Dress Jacket - Rifles Regiment - Small 170/100	https://lambrino.co.uk/products/british-army-womens-no-2-fad-dress-jacket-rifles-regiment
y	new	British Army 0000s Royal Academy Sandhurst No.1 Dress Jacket	Jackets / Shirts	5	date-unknown			British Army No. 1 Dress Jacket - Royal Academy Sandhurst - Medium	https://lambrino.co.uk/products/british-army-no-1-dress-jacket-royal-academy-sandhurst-3
y	new	British Army 0000s Royal Anglian Regiment Women's No.2 FAD Dress Jacket	Jackets / Shirts	1	date-unknown			British Army Women's No.2 FAD Dress Jacket - Royal Anglian Regiment - Small 162/100	https://lambrino.co.uk/products/british-army-womens-no-2-fad-dress-jacket-royal-anglian-regiment
y	new	British Army 0000s Royal Artillery 1980 No.2 Khaki Green Dress Jacket	Jackets / Shirts	2	date-unknown			British Army 1980 Pattern No. 2 Khaki Green Dress Jacket - Royal Artillery - Large 188/112	https://lambrino.co.uk/products/british-army-1980-pattern-no-2-khaki-green-dress-jacket-royal-artillery-1
y	new	British Army 0000s Royal Artillery 1980 No.2 Olive Green Dress Jacket	Jackets / Shirts	2	date-unknown			British Army 1980 Pattern No. 2 Olive Green Dress Jacket - Royal Artillery - X Large 180/120	https://lambrino.co.uk/products/british-army-1980-pattern-no-2-olive-green-dress-jacket-royal-artillery-1
y	new	British Army 0000s Royal Artillery Dismounted 1940 Greatcoat	Jackets / Shirts	1	date-unknown			British Army Dismounted 1940 Pattern Greatcoat - Royal Artillery - Medium	https://lambrino.co.uk/products/british-army-dismounted-1940-pattern-greatcoat-royal-artillery
y	new	British Army 0000s Royal Artillery Mess Dress Jacket	Jackets / Shirts	2	date-unknown			British Army Mess Dress Jacket - Royal Artillery - Small	https://lambrino.co.uk/products/british-army-mess-dress-jacket-royal-artillery-1
y	new	British Army 0000s Royal Artillery Mess Dress Waistcoat	Jackets / Shirts	2	date-unknown			British Army Mess Dress Waistcoat - Royal Artillery - Large	https://lambrino.co.uk/products/british-army-mess-dress-waistcoat-royal-artillery-1
y	new	British Army 0000s Royal Artillery Mounted Regiments Greatcoat	Jackets / Shirts	1	date-unknown			British Army Mounted Regiments Greatcoat - Royal Artillery - Small	https://lambrino.co.uk/products/british-army-mounted-regiments-greatcoat-royal-artillery
y	new	British Army 0000s Royal Artillery No.2 Khaki Green Dress Jacket	Jackets / Shirts	1	date-unknown			British Army No. 2 Khaki Green Dress Jacket - Royal Artillery - Medium	https://lambrino.co.uk/products/british-army-no-2-khaki-green-dress-jacket-royal-artillery
y	new	British Army 0000s Royal Artillery Old No.2 Khaki Green Dress Jacket	Jackets / Shirts	1	date-unknown			British Army Old Pattern No. 2 Khaki Green Dress Jacket - Royal Artillery - Medium 188/96	https://lambrino.co.uk/products/british-army-old-pattern-no-2-khaki-green-dress-jacket-royal-artillery
y	new	British Army 0000s Royal Artillery Regiment 1980 No.2 Olive Green Dress Jacket	Jackets / Shirts	1	date-unknown			British Army 1980 Pattern No. 2 Olive Green Dress Jacket - Royal Artillery Regiment - Medium 176/104	https://lambrino.co.uk/products/british-army-1980-pattern-no-2-olive-green-dress-jacket-royal-artillery-regiment
y	new	British Army 0000s Royal Artillery Regiment Mess Dress Jacket	Jackets / Shirts	1	date-unknown			British Army Mess Dress Jacket - Royal Artillery Regiment - Medium	https://lambrino.co.uk/products/british-army-mess-dress-jacket-honourable-artillery-regiment
y	new	British Army 0000s Royal Artillery Regiment No.1 Dress Jacket	Jackets / Shirts	4	date-unknown			British Army No. 1 Dress Jacket - Royal Artillery Regiment - Medium	https://lambrino.co.uk/products/british-army-50s-no-1-dress-jacket-royal-artillery-regiment
y	new	British Army 0000s Royal Artillery Regiment No.2 Dress Jacket	Jackets / Shirts	2	date-unknown			British Army No.2 Dress Jacket - Royal Artillery Regiment - Medium	https://lambrino.co.uk/products/british-army-no-2-dress-jacket-royal-artillery-regiment
y	new	British Army 0000s Royal Artillery Regiment No.2 FAD Dress Jacket	Jackets / Shirts	12	date-unknown			British Army No.2 FAD Dress Jacket - Royal Artillery Regiment - Large 170/112	https://lambrino.co.uk/products/british-army-no-2-fad-dress-jacket-royal-artillery-regiment-12
y	new	British Army 0000s Royal Artillery Regiment No.6 Tropical Dress Jacket	Jackets / Shirts	1	date-unknown			British Army No. 6 Tropical Dress Jacket - Royal Artillery Regiment - Medium 164/92	https://lambrino.co.uk/products/british-army-no-6-tropical-dress-jacket-royal-artillery-regiment
y	new	British Army 0000s Royal Artillery Regiment Women's No.2 FAD Dress Jacket	Jackets / Shirts	2	date-unknown			British Army Women's No.2 FAD Dress Jacket - Royal Artillery Regiment - Small 154/88	https://lambrino.co.uk/products/british-army-womens-no-2-fad-dress-jacket-royal-artillery-regiment
y	new	British Army 0000s Royal Artillery Regiment with Lanyard No.2 FAD Dress Jacket	Jackets / Shirts	1	date-unknown			British Army No.2 FAD Dress Jacket - Royal Artillery Regiment w/ Lanyard - Medium 182/100	https://lambrino.co.uk/products/british-army-no-2-fad-dress-jacket-royal-artillery-regiment-w-lanyard
y	new	British Army 0000s Royal Canadian 80's RCMP Green Mackintosh Raincoat Jacket	Jackets / Shirts	1	date-unknown,type-from-product-type			British Army / Royal Canadian Army 80's RCMP Green Mackintosh Raincoat - Medium	https://lambrino.co.uk/products/british-army-royal-canadian-army-rcmp-green-mackintosh-raincoat
y	new	British Army 0000s Royal Corps of Music Bandmans' Rain Cloak Jacket	Jackets / Shirts	2	date-unknown,type-from-product-type			British Army Bandmans' Rain Cloak - Royal Corps of Army Music - Large	https://lambrino.co.uk/products/british-army-bandmans-rain-cloak-music
y	new	British Army 0000s Royal Corps of Music No.1 Dress Jacket	Jackets / Shirts	1	date-unknown			British Army No. 1 Dress Jacket - Royal Corps of Army Music - Large 176/112	https://lambrino.co.uk/products/british-army-no-1-dress-jacket-royal-corps-of-army-music
y	new	British Army 0000s Royal Corps of Music No.2 FAD Dress Jacket	Jackets / Shirts	1	date-unknown			British Army No.2 FAD Dress Jacket - Royal Corps of Army Music - X Large 176/118	https://lambrino.co.uk/products/british-army-no-2-fad-dress-jacket-royal-corps-of-army-music
y	new	British Army 0000s Royal Corps of Music Women's No.2 FAD Dress Jacket	Jackets / Shirts	1	date-unknown			British Army Women's No. 2 FAD Dress Jacket - Royal Corps of Army Music - Medium 170/96	https://lambrino.co.uk/products/british-army-womens-no-2-fad-dress-jacket-royal-corps-of-army-music
y	new	British Army 0000s Royal Corps of Transport Old No.2 Olive Green Dress Jacket	Jackets / Shirts	1	date-unknown			British Army Old Pattern No. 2 Olive Green Dress Jacket - Royal Corps of Transport - Medium	https://lambrino.co.uk/products/british-army-1980-pattern-no-2-olive-green-dress-jacket-royal-corps-of-transport
y	new	British Army 0000s Royal Dragoon Guards No.2 FAD Dress Jacket	Jackets / Shirts	1	date-unknown			British Army No. 2 FAD Dress Jacket - Royal Dragoon Guards - Medium 176/96	https://lambrino.co.uk/products/british-army-no-2-fad-dress-jacket-royal-dragoon-guards
y	new	British Army 0000s Royal Engineer's Mess Dress Jacket	Jackets / Shirts	1	date-unknown			British Army Mess Dress Jacket - Royal Engineer's - Medium	https://lambrino.co.uk/products/british-army-mess-dress-jacket-royal-engineers
y	new	British Army 0000s Royal Engineers 1980 No.2 Olive Green Dress Jacket	Jackets / Shirts	4	date-unknown			British Army 1980 Pattern No. 2 Olive Green Dress Jacket - Royal Engineers - Large 176/108	https://lambrino.co.uk/products/british-army-1980-pattern-no-2-olive-green-dress-jacket-royal-engineers-3
y	new	British Army 0000s Royal Engineers Mess Dress Jacket 2	Jackets / Shirts	1	date-unknown,name-disambiguated			British Army Mess Dress Jacket - Royal Engineers - Medium	https://lambrino.co.uk/products/british-army-mess-dress-jacket-royal-engineers-1
y	new	British Army 0000s Royal Engineers Mess Dress Waistcoat	Jackets / Shirts	1	date-unknown			British Army Mess Dress Waistcoat - Royal Engineers - Medium	https://lambrino.co.uk/products/british-army-mess-dress-waistcoat-royal-engineers
y	new	British Army 0000s Royal Engineers No.1 Dress Jacket	Jackets / Shirts	4	date-unknown			British Army No. 1 Dress Jacket - Royal Engineers - Medium 170/104	https://lambrino.co.uk/products/british-army-no-1-dress-jacket-royal-engineers-4
y	new	British Army 0000s Royal Engineers No.1 Dress w Jacket	Jackets / Shirts	2	date-unknown			British Army No. 1 Dress Jacket w Belt - Royal Engineers - Medium 182/100	https://lambrino.co.uk/products/british-army-no-1-dress-jacket-w-belt-royal-engineers
y	new	British Army 0000s Royal Engineers No.1 Dress with Jacket	Jackets / Shirts	2	date-unknown			British Army No. 1 Dress Jacket w/ Belt - Royal Engineers - Medium	https://lambrino.co.uk/products/british-army-no-1-dress-jacket-w-belt-royal-engineers-2
